date_inicial,date_final,IrrDia_1,th1_dia1,th1_dia2,th1_dia3,th2_dia1,th2_dia2,th2_dia3,MinTemp_dia1,MinTemp_dia2,MinTemp_dia3,MaxTemp_dia1,MaxTemp_dia2,MaxTemp_dia3,Precipitation_dia1,Precipitation_dia2,Precipitation_dia3,ReferenceET_dia1,ReferenceET_dia2,ReferenceET_dia3
1991-03-18,1991-03-20,21.794834219037416,0.2528338790961641,0.2054942354310493,0.1655894723892036,0.187015304506692,0.2156511812534379,0.2156511812534379,15.83,15.9,14.34,32.15,30.67,26.69,0.0,4.39,0.0,6.656018135421345,5.736080122032025,3.6595048598112254
1991-03-21,1991-03-23,9.860476304184573,0.2117487544008673,0.1502522636871291,0.0949924574556519,0.2156511812534379,0.210657595730388,0.2054802528758832,15.4,18.76,19.83,30.62,32.2,33.79,0.0,0.0,0.06,4.813811066919831,6.108318226893523,5.740658371134118
1991-03-24,1991-03-26,19.92327668774101,0.2417415875238226,0.2134715725144653,0.1591017502620323,0.2054802528758832,0.2204868039761456,0.2200446751831749,19.6,16.51,13.13,27.69,27.23,26.15,0.27,1.73,0.0,5.078601597967404,2.3398365708234525,5.012591136917708
1991-03-27,1991-03-29,11.526982225243303,0.2163810910301859,0.1554350616393246,0.0972349773873146,0.2200041089192063,0.2181877544206275,0.2139229866262029,11.79,11.64,12.26,26.49,28.4,29.31,0.0,0.0,0.0,5.351147018059447,5.796287460055597,5.774288469057457
1991-03-30,1991-04-01,12.676485204643445,0.2557108070164126,0.1666232278252747,0.1281286692821855,0.2139229866262029,0.2221454606105252,0.2201952771044188,14.4,12.69,12.05,28.67,26.79,26.76,6.46,0.0,1.83,3.0429898323899742,5.192944753042816,5.264180214736044
1991-04-05,1991-04-07,7.923240153626734,0.2197896114705718,0.2191376638519734,0.1652265471897764,0.220050272290213,0.220004623575256,0.2200004253290498,10.56,12.7,11.74,23.73,20.59,28.51,1.46,2.5,0.0,4.626434505788206,2.431104211791321,5.141708371544296
1991-04-08,1991-04-10,10.871111666219726,0.2305893029890646,0.17832877172551,0.1965006044326413,0.2200000391274152,0.2208466773523889,0.2200775632421533,12.84,18.99,16.73,25.86,29.55,26.14,0.0,0.05,5.17,4.1624592433570005,4.154187326026566,3.26862899621411
1991-04-14,1991-04-16,2.369899708512102,0.2111803430206675,0.2454566992475183,0.2213176443591271,0.2200841853166727,0.2200077412821478,0.2219034644315735,15.96,15.91,15.54,29.4,23.99,26.51,2.48,6.37,2.48,3.38790353426314,3.014115686282417,2.647877942560461
1991-04-17,1991-04-19,2.272747944881422,0.2093669803392585,0.1770784351278304,0.1355942321059609,0.2201734603295448,0.2200159435574507,0.2200014665878488,7.23,4.98,4.52,18.83,16.76,22.27,0.06,0.0,0.0,3.5831728808403667,3.444864942733146,4.497555709286154
1992-01-02,1992-01-04,3.7927691455871697,0.1895722357983771,0.1502091071724599,0.1265127831889415,0.22,0.22,0.22,12.42,11.56,15.18,27.92,31.22,32.14,0.0,0.0,0.0,7.023427474821935,8.152286373307655,8.216723240514785
1992-01-08,1992-01-10,6.962950798772948,0.1940115256884453,0.1464365575567862,0.1159120254448419,0.2204054365775598,0.2200372228811063,0.2200034236331384,16.5,16.98,19.83,31.68,34.05,26.74,2.07,0.23,0.88,7.282301123309291,6.5809405824211336,4.898056065285941
1992-01-11,1992-01-13,15.277861671814533,0.187075393176141,0.1500442741362724,0.1055561186600685,0.2200003149465885,0.2200000289729861,0.2200000026653252,16.93,17.58,17.25,32.67,27.4,32.19,0.52,1.01,0.64,8.044327103491451,5.407436244471972,6.947944277520002
1992-01-14,1992-01-16,19.042738705272,0.2424693151714487,0.159948251775478,0.1281495726501729,0.2200000002451924,0.2217035029770217,0.22015539292808,13.75,10.11,10.87,29.6,25.8,26.73,0.04,0.0,0.0,4.901290049212717,7.052462111993555,7.176300443815772
1992-01-17,1992-01-19,17.083930488197346,0.2051071013629009,0.1561397902867353,0.1031710082934597,0.2200142841720967,0.2200013139579963,0.2200001208747785,13.8,17.1,16.96,35.39,33.98,33.27,0.0,0.0,0.34,8.762760638989556,8.422663567606916,8.134964055979193
1992-01-20,1992-01-22,20.58846046157712,0.2311182227290484,0.1662613066766623,0.1337817398457997,0.2200000111196843,0.2208869481782779,0.2200812361856042,19.15,19.9,17.52,30.15,36.01,34.21,0.04,0.0,0.0,7.122872885574413,8.519441163926952,8.375656169658031
1992-01-23,1992-01-25,17.833221786623838,0.2206641594486371,0.1666827443491857,0.1369356874188027,0.2200074702028268,0.2200560139499322,0.2200051514934196,17.32,15.64,15.75,34.14,33.58,29.66,0.0,0.0,0.0,8.398115443613452,8.260788495625196,7.045141982969583
1992-01-26,1992-01-28,16.039656181266544,0.2176321833832207,0.1526519007509101,0.099716461871261,0.2200004738917334,0.2200000435948454,0.2200000040104404,17.89,18.62,19.73,33.13,35.94,35.68,0.02,0.72,0.21,7.263642349840677,8.647807730450205,6.879452762075815
1992-01-29,1992-01-31,17.8773980382834,0.2075732074982967,0.2359329104017707,0.1727502442818513,0.2200000003689343,0.2200000000339395,0.2212445239008506,20.4,19.02,18.66,34.64,30.74,34.26,1.72,10.12,2.72,8.01065770507258,6.535288325033325,7.372547564276392
1992-02-01,1992-02-03,9.259802320704011,0.2542120500148155,0.1616527641096229,0.3238804438828252,0.2201137846084238,0.2224561179927515,0.4077201698096529,19.36,16.85,17.08,26.51,29.56,32.34,3.53,0.17,49.0,4.221474315825077,6.454510948638006,7.8290505561068
1992-02-04,1992-02-06,2.457290843111849,0.1870864245126084,0.1384193503697971,0.087765447866229,0.2218968600384148,0.2201728641742538,0.2139819028892954,17.7,18.78,17.76,32.9,31.67,34.3,0.94,0.0,0.0,6.359305170845583,6.050211066478883,8.106693249710723
1992-02-10,1992-02-12,2.133594179194603,0.2202638754526935,0.1725741461152997,0.1423116581236642,0.2232555953542948,0.2202946763684057,0.2200270688763016,13.33,12.62,14.55,22.01,26.61,27.62,0.59,0.22,1.89,2.6627616631833257,4.637145570810446,4.4693170901486825
1992-02-13,1992-02-15,0.2862487991635323,0.248341800292456,0.1519434101046664,0.0888347844139313,0.2200024898273366,0.2175623839966313,0.1973491385832913,15.59,14.28,11.95,24.57,28.46,30.35,12.4,0.0,0.0,1.893849620258501,6.802065202956804,7.5747155549159135
1992-02-16,1992-02-18,23.722187110407493,0.25592418604864,0.1538403952211581,0.0928542638847087,0.1855670909528929,0.2078668278737784,0.1877358905094976,14.04,18.99,20.44,32.28,33.75,35.07,0.0,0.0,0.01,7.446774281796785,7.2530958096905875,7.680467792125594
1992-02-19,1992-02-21,18.978514571338152,0.2690633059756112,0.1652338570712729,0.1353946131848168,0.1753444609571591,0.2230989653532496,0.220280720025265,22.25,17.84,11.38,34.27,30.64,24.17,5.41,0.4,0.3,7.27886665225613,5.407206054158568,2.988986804202135
1992-02-22,1992-02-24,11.747885484622357,0.1895615572403197,0.123906880681316,0.0885528662315252,0.219580175493391,0.2070106453126549,0.1642915913071886,10.99,11.8,13.47,26.94,29.51,31.14,0.0,0.0,0.0,5.796138538862881,7.111291521794515,7.097551677750658
1992-02-25,1992-02-27,25.0,0.2750626299841981,0.1664443986727553,0.1102595375967587,0.1522636819844495,0.2066188674908104,0.2000359505146992,13.69,15.55,13.64,30.24,30.55,27.2,0.14,0.73,0.0,6.992558688187833,5.602971712121761,6.349223787070295
1992-02-28,1992-03-01,19.954146165777324,0.245809311209684,0.1581371723338402,0.0966332127581434,0.188703299673198,0.2004292556402176,0.1819380555664566,10.99,13.9,12.59,29.11,30.77,31.16,0.0,0.0,0.0,6.847667171486292,6.904198446256747,7.272287240859796
1992-03-02,1992-03-04,24.14951596494578,0.2741452637959685,0.1607369302861827,0.0988354316457708,0.1679620599126769,0.2096396065499412,0.1921597942670392,14.08,15.33,16.03,31.12,31.7,32.81,0.0,0.0,0.0,7.087191296855691,6.520980624774673,7.216482811210365
1992-03-05,1992-03-07,22.778131092331407,0.2632913581703228,0.1649317018866733,0.1299042249163331,0.1768880695830255,0.2085432829004343,0.2085432829004343,16.38,17.02,21.25,34.05,34.58,30.86,0.06,0.71,0.64,7.199737189343242,6.725168974878175,3.766134270030928
1992-03-11,1992-03-13,11.490896553941171,0.2147737371616986,0.3738267794342625,0.301401639291697,0.2073674117161336,0.41,0.22,18.02,17.63,20.9,32.8,23.89,27.86,0.0,76.39,13.16,6.891825047740545,3.297008447081601,4.371935741165881
1992-03-17,1992-03-19,16.50739024667334,0.2311235232156406,0.1697208076219858,0.1690332494401938,0.2106116596616989,0.2137471298947343,0.2137471298947343,18.68,19.42,20.33,31.48,33.66,30.34,0.0,1.05,5.33,5.984398218755642,6.236867641457033,4.950981198119935
1992-03-20,1992-03-22,10.84875581817922,0.2190162914983712,0.1657009826688367,0.1210221889946024,0.2098718988420593,0.2098718988420593,0.2098718988420593,17.69,14.19,9.15,32.09,27.0,20.56,0.28,0.03,0.0,5.982650595114038,4.964766026810053,4.507689651935295
1992-03-23,1992-03-25,15.812356472039845,0.2261852033542026,0.1597005691566669,0.122189102966445,0.2098718988420593,0.2141922010442768,0.2141922010442768,6.59,7.73,11.94,21.9,26.01,26.08,0.0,0.0,0.24,4.87400887732991,5.726116597561516,3.69283837775012
1992-03-29,1992-03-31,13.992193369119274,0.2138977486559811,0.1541314143567208,0.166667765485006,0.2200252296405572,0.2200023206733198,0.2200002134843581,11.83,11.34,11.83,27.34,27.12,27.26,0.0,0.0,6.01,5.582779837927244,5.534689272561284,4.408584655890429
1992-04-01,1992-04-03,7.826364887171472,0.228358455510026,0.1945083355701722,0.1359596052682493,0.2200000196391472,0.220674677323339,0.2200618592075655,14.47,12.35,11.09,23.99,27.59,27.26,2.26,2.65,0.0,3.6341000312124434,4.915272741500259,5.485934811622151
1992-04-04,1992-04-06,9.054873030192304,0.2413578491773432,0.1883319307422396,0.1456768353245799,0.2200056889061651,0.2216280600326099,0.2201485668750674,11.86,10.55,7.94,24.54,22.57,21.27,5.2,0.01,0.0,3.500156695065596,3.1776322999454587,4.374700960074474
1992-04-07,1992-04-09,12.016899854648225,0.213652978827516,0.1649469448206272,0.1181774640516157,0.220013657161817,0.2200012562850956,0.2200001155693152,6.31,8.81,8.11,23.31,23.25,22.94,0.0,0.0,0.0,5.011738104706304,4.711171670273147,4.559511996111533
1992-04-10,1992-04-12,14.62694807690116,0.2416642864757182,0.1911136056127424,0.1439862163995118,0.2200000106316169,0.2216486458521409,0.2201504299868549,10.65,10.64,7.5,20.16,21.15,23.65,0.23,0.0,0.0,2.466050867349952,3.0424808811358632,4.72211583496128
1992-04-13,1992-04-15,12.312738921323056,0.2173896818306552,0.1699832246014816,0.1232236938665042,0.2200138283030167,0.2200012720268338,0.2200001170174343,9.55,9.92,9.46,26.41,26.03,25.8,0.0,0.0,0.0,5.0355594511558825,4.85642283514865,4.850205845269145
1992-04-16,1992-04-18,14.355953073497748,0.2204319037245888,0.1761418503611064,0.2209594054972724,0.2200000107648341,0.2200360161241788,0.2200033126595012,8.77,10.74,13.9,25.98,26.29,24.24,0.0,0.0,7.24,4.87324786290567,4.68345606337348,2.990031802320352
1993-01-02,1993-01-04,0.7572438687387328,0.2073274037451432,0.1662761886573192,0.1225991493025087,0.22,0.22,0.22,18.73,19.63,20.9,32.05,31.1,33.94,2.47,0.07,1.0,4.2244797057940495,5.316335435161227,7.340062158782081
1993-01-08,1993-01-10,4.636339926579318,0.1889473554479152,0.1490635149957222,0.1219603709277017,0.220369368816075,0.2200339175721935,0.2200031196730418,14.83,12.71,15.4,28.68,31.59,33.33,0.0,0.0,0.0,6.7851123445874055,7.346668883767787,8.402154022770652
1993-01-11,1993-01-13,19.04236942504772,0.2349473693875517,0.1639772305778204,0.1265475104247122,0.2200002869851458,0.2211726845781168,0.2201072547450981,16.34,18.58,19.86,35.13,36.48,32.55,0.0,0.04,1.12,7.057889199379975,7.916570672244859,5.853426729178146
1993-01-14,1993-01-16,15.278769402095955,0.2345077931786652,0.1899706228397971,0.1391970544595753,0.2200098615138755,0.2211411748258749,0.2201043891736312,19.73,21.72,16.8,36.81,35.92,37.28,0.51,4.77,0.01,4.538855569727868,7.749066883109686,6.879655729161767
1993-01-17,1993-01-19,15.647621302077942,0.2302977478828781,0.1641262796694128,0.1297861092189028,0.2200095981753569,0.2208251918088856,0.2200756030274193,12.38,11.4,15.96,27.17,28.87,34.49,0.0,0.0,0.0,5.943229054316048,6.984461206040393,7.948562241150018
1993-01-20,1993-01-22,17.243418465265,0.2273652626477826,0.1704339727208285,0.1397748878234429,0.220006952390157,0.220597592090342,0.2200548124088291,18.16,18.98,20.38,34.44,34.86,29.24,0.52,0.51,0.15,7.293806486762952,6.696571122506651,3.700116083912144
1993-01-23,1993-01-25,6.530127692303369,0.1793672477426018,0.1333467819273231,0.0989564003183146,0.2200050410199357,0.2200004637294049,0.2200000426599819,21.68,19.66,14.85,33.59,35.4,31.73,5.56,0.2,0.0,7.391905875400988,5.811137535475093,7.281339973250749
1993-01-26,1993-01-28,19.639473970575818,0.2306878458671218,0.1657746211715803,0.2309114570849572,0.2200000039244391,0.2208541924712674,0.2200782487784085,12.76,17.42,21.55,32.3,34.88,34.59,0.47,0.44,11.9,6.305754014268265,6.84833930495132,4.891761578750954
1993-02-01,1993-02-03,17.01230388323749,0.1941011423316919,0.1181145996275697,0.0941974695319675,0.2200006800621618,0.2200000625610716,0.1941130381623954,12.77,13.69,15.12,31.3,32.31,34.04,0.0,0.0,0.0,7.979107737287903,8.208512556712904,8.428267031892798
1993-02-04,1993-02-06,24.44109373508209,0.2495279202259619,0.3504624555951741,0.1684842474073703,0.1941130381623954,0.3731129276898723,0.2236623235632306,16.73,16.96,14.08,34.04,32.75,20.82,0.0,44.28,0.61,8.098226059711498,5.412504036802355,5.558362409465904
1993-02-07,1993-02-09,11.024198650412483,0.2229659743444416,0.186980616740219,0.1432863299304025,0.2203308130605985,0.2202688524671501,0.2200246998537038,11.02,9.16,9.87,21.19,22.08,28.3,0.01,0.0,0.0,5.078205415186687,3.026203247902819,3.9722078918014976
1993-02-10,1993-02-12,12.039428680981665,0.1863050833064288,0.2099420423249441,0.1463420839467952,0.2184287711313507,0.2145218631735125,0.2122245945005525,12.36,14.94,16.24,35.84,34.45,30.59,0.0,9.95,0.8,7.1771849318941054,7.240103602235724,6.829769627012787
1993-02-13,1993-02-15,15.662746589714072,0.2440555974957272,0.1520376250096924,0.0897507726663502,0.2122245945005525,0.2180736016444543,0.2048369127345292,16.55,15.3,15.83,32.26,34.59,34.76,0.0,0.0,0.0,5.355813849837159,6.641967918931866,6.865776477569749
1993-02-16,1993-02-18,22.09235412532672,0.2423750824477804,0.156984735582801,0.1015932571450239,0.1994127053857507,0.2199099274044146,0.2193780627632867,15.62,15.77,15.8,33.59,30.69,31.37,0.0,0.07,0.78,6.702130801874149,6.07386189165679,5.822299786130639
1993-02-19,1993-02-21,18.30452976474371,0.2183778123994344,0.1916967810000238,0.1371829154484585,0.212674988862301,0.212674988862301,0.212674988862301,17.59,14.01,10.8,34.95,26.19,25.85,0.0,0.01,0.0,6.633074208546588,2.447444344696468,5.343654322713371
1993-02-22,1993-02-24,14.8880197549847,0.2254995899404266,0.1569591517752918,0.0966821510448145,0.212674988862301,0.2148325714583868,0.2092318811089743,9.78,12.05,15.36,27.5,30.54,31.69,0.0,0.0,0.0,5.505774823443539,6.034805051731721,5.988881007262711
1993-02-25,1993-02-27,19.98776910798898,0.2325022086051625,0.1580823029109112,0.3463490452560788,0.2007647686665792,0.2080606015013608,0.3797183783484241,14.69,17.84,15.35,33.84,32.96,32.38,0.01,0.0,47.72,6.602249632903352,6.102188441769969,6.559040323740341
1993-03-03,1993-03-05,9.062977197394158,0.2049623135316956,0.1478770961056775,0.1125445748691292,0.218186052834627,0.218186052834627,0.218186052834627,11.71,13.23,14.18,26.8,27.58,21.72,0.0,0.34,0.35,5.778160204797817,5.518544249649567,3.5512427688575783
1993-03-06,1993-03-08,14.736367045743345,0.2019151424417391,0.1399118468689824,0.0873426223043704,0.218186052834627,0.2128553024166324,0.1926759316851997,13.17,13.87,14.48,25.57,29.49,32.4,0.1,0.0,0.0,5.363009353165777,6.121276908250128,6.61350866327678
1993-03-09,1993-03-11,23.274859529604456,0.2577894140942839,0.1610498446667024,0.2491364847638907,0.1848612720969071,0.2146282528149013,0.2146282528149013,15.16,18.48,18.76,32.59,32.45,31.63,0.0,0.0,14.03,6.374223917674882,6.0884171554170265,4.730302456180523
1993-03-12,1993-03-14,1.958858781753197,0.2012486787763561,0.1441598334126621,0.3371328209096544,0.2217645737584672,0.2112568976728539,0.2071510220983216,21.6,21.98,20.15,32.74,35.58,33.36,1.78,0.51,25.89,5.321083975226467,6.490969938816584,5.978998636423563
1993-03-18,1993-03-20,11.63464602163572,0.2323365632367968,0.1656766589172838,0.124100388289736,0.2139664243358806,0.2204693387442421,0.220043076079127,19.44,13.91,11.83,31.26,27.66,24.08,1.19,0.0,0.01,5.657419766376395,5.075011685256078,3.8398004939545407
1993-03-21,1993-03-23,13.777078162457263,0.2092896286942617,0.1473772879419315,0.0913165833848988,0.2200039618757764,0.2126287193389995,0.1999117277684022,14.28,15.15,17.01,26.95,32.39,33.37,0.0,0.0,0.0,4.826299617599002,6.364989449437052,6.324071105124409
1993-03-24,1993-03-26,21.757769612763006,0.2470876549414485,0.1601680991455805,0.1004736244098686,0.1931288564226606,0.210246343921436,0.2043805766832461,18.82,19.51,18.98,34.31,35.49,33.98,0.0,0.0,0.0,6.312355323211095,6.429648143733063,6.044284756473616
1993-03-27,1993-03-29,20.066024197390178,0.2399379461846581,0.2179219198283995,0.2033698232509936,0.2011196496618487,0.2194051164816699,0.2194051164816699,17.37,14.44,13.87,33.37,29.26,17.92,0.0,4.98,0.08,5.947839317234276,4.9439957098304514,1.4203584974798666
1993-03-30,1993-04-01,3.2565093703477235,0.1929331150213908,0.1357338885622705,0.3062428185377502,0.2194051164816699,0.2194051164816699,0.2194051164816699,14.31,14.78,16.06,28.36,29.94,30.73,0.0,0.0,22.76,3.978654166012365,5.296961053306815,5.138821695208431
1993-04-05,1993-04-07,2.9872038737839985,0.2092237258762722,0.1655633284029855,0.1196691230286515,0.2200076442439238,0.2200007031940337,0.2200000646890383,10.25,8.26,8.12,17.67,21.75,24.19,0.01,0.0,0.0,2.6907423799907746,4.137813540085122,4.3771050311791
1993-04-08,1993-04-10,14.6194205374334,0.218092871511606,0.1657028287772887,0.1126219954648332,0.2200000059509675,0.2200000005474502,0.2200000000503618,8.18,7.42,9.71,23.36,26.8,27.73,0.0,0.0,0.0,4.587084168551562,5.067513505603973,5.174799725638532
1993-04-11,1993-04-13,16.048083331245557,0.2308259011799104,0.172137923061125,0.1626054654181454,0.220000000004633,0.220864713312678,0.2200792084132947,12.08,11.61,14.63,23.3,29.05,28.72,0.0,0.24,3.66,4.1565392526094405,5.0497739944368405,4.622424716887071
1993-04-14,1993-04-16,10.333245764297963,0.2400423351792311,0.1898224405105249,0.1767711260115034,0.220007283808719,0.221639267032745,0.2201495812081612,11.3,9.63,11.32,22.4,22.35,22.36,0.02,0.17,0.64,2.6427094685451715,3.301395868893081,2.017618179618548
1993-04-17,1993-04-19,6.235131449902145,0.1941871177926289,0.3788785487359568,0.2221938503775237,0.2200137503365326,0.2580487247682574,0.2225238445333832,13.07,17.94,13.26,28.76,28.69,19.94,0.03,27.63,1.64,4.755914946810721,3.320347687530238,1.702640948564463
1994-01-02,1994-01-04,0.3496556465597877,0.2190989114273072,0.163400118713125,0.2111433602227078,0.22,0.22,0.22,13.54,11.28,13.46,26.33,30.6,32.82,2.36,0.0,13.65,2.5471248088946448,8.246566461748444,8.255482548745961
1994-01-05,1994-01-07,5.781030803620559,0.2422013276096384,0.2174058079177723,0.2765565193283121,0.22,0.2216852937703116,0.2201537458389395,16.37,18.16,18.23,34.14,26.71,23.28,4.19,4.8,10.42,6.241121877206822,4.767270208806519,3.925370961146302
1994-01-08,1994-01-10,2.2174644378069006,0.1862886582204379,0.1501106099215212,0.1261450079729304,0.2235769904378408,0.220323243940084,0.2200296888909725,13.98,10.22,10.55,25.89,27.91,30.83,0.01,0.0,0.0,6.2871185214615455,7.67964107046552,7.979939886888751
1994-01-11,1994-01-13,18.167933875577628,0.2248623386906021,0.1714711992643093,0.1403297770341226,0.220002730784077,0.2203984777199494,0.2200365852519643,13.56,17.81,15.94,32.39,29.96,34.34,0.0,0.13,0.0,7.634609857756233,6.5405321080678736,7.441638845412653
1994-01-14,1994-01-16,16.15580272995392,0.2043002359251195,0.3221210550927837,0.1846319579560039,0.2200033649967845,0.2913382884104593,0.2244944324543868,16.97,18.48,17.38,38.18,37.09,25.78,0.0,31.46,1.15,9.28130592508284,8.097797455245455,5.354660434232105
1994-01-17,1994-01-19,9.210126477655315,0.2037182332736967,0.1437737265840567,0.0976237189370726,0.2204042738745384,0.2200371163475242,0.2200034138363394,16.63,16.35,17.68,30.48,34.07,35.3,0.07,0.0,0.5,6.701362678078214,8.418125363187144,7.638243908158412
1994-01-20,1994-01-22,20.572068298974266,0.2432278087555968,0.1771869108320874,0.3576724792746378,0.2200003140453773,0.2217547787697167,0.2736002872407889,16.58,12.99,13.92,33.17,21.78,26.33,0.07,0.03,30.92,5.528781197383495,5.274859351555553,4.757047338669287
1994-01-26,1994-01-28,14.600265143114363,0.2113435730738185,0.1554314845382126,0.118555699610995,0.2200370722504794,0.2200034097811845,0.220000313672342,13.17,14.17,14.58,31.81,33.18,34.24,0.0,0.0,0.0,7.628220368861658,7.686091564455229,7.836200989043696
1994-01-29,1994-01-31,16.999821087948053,0.2321691182972059,0.1844517308599906,0.1194096832805519,0.2200000288557641,0.2209663879395607,0.2200884772520537,15.51,17.98,17.94,35.13,30.56,36.23,1.76,3.27,0.41,6.725890199388148,6.544534939777632,8.060134348947292
1994-02-01,1994-02-03,11.766147783842024,0.2500274408718858,0.1815655634341096,0.1322660031742057,0.2200081357757418,0.2221957456415643,0.2201998037836623,18.76,17.39,19.05,31.75,29.45,26.26,7.16,0.4,1.64,5.331247295189673,4.267332556198512,6.432854580323161
1994-02-04,1994-02-06,15.70614003835546,0.2147866142193316,0.1552638878339373,0.1046468413923227,0.2200183625186805,0.2200016890788229,0.2200001553829353,13.08,10.0,8.06,28.33,23.98,26.04,0.14,0.02,0.0,6.903708121675347,6.03327918754388,6.692794286504302
